personId,classId,testNumber,futureValue
1,3,36,9.835103320665032
1,3,36,3265.713252650723
1,3,36,2351.227483096579
1,3,36,-0.9079645929147243
1,3,36,18.159291858294488
1,3,36,15.004190423263172
1,3,36,2.0725135192527473
1,3,36,8.757031625849542
1,3,36,2.0
1,3,36,46.0
1,3,36,90050.2921030169
1,3,36,224.30133055555592
1,3,36,15.004190423263172
1,3,36,2171.666666666666
1,3,36,5.429166666666665
1,3,36,27.777035407085293
1,3,36,160.85295876507124
1,3,36,2403573.69444277
1,3,36,116.71020247705479
1,3,36,9602375.184757087
1,3,36,75018.55613091475
1,3,36,1.2124221882189794
1,3,36,2241390304.147292
1,3,36,19204750.369514175
1,3,36,13621.271362235128
1,3,36,184.0
1,3,36,4885.826283392409
1,3,36,0.3411701301918385
1,3,36,106.79014172926848
1,3,36,63.852637752805094
1,3,36,-0.6842808546875448
1,3,36,0.2678174490341229
1,3,36,39.0
1,3,37,4587.090324731722
1,3,37,0.3212020737519376
1,3,37,11.467725811829306
1,3,37,3979.850346736071
1,3,37,2912.143931586199
1,3,37,0.3212020737519376
1,3,37,6.424041475038751
1,3,37,16.40090946224779
1,3,37,2.200444886703951
1,3,37,9.432807711385133
1,3,37,6.0
1,3,37,62.0
1,3,37,107595.93247553964
1,3,37,268.8866604166667
1,3,37,16.40090946224779
1,3,37,2449.0000000000023
1,3,37,6.122500000000006
1,3,37,52.77703540708529
1,3,37,190.37811781964305
1,3,37,1711070.5022474788
1,3,37,118.32373297368639
1,3,37,10257191.195568189
1,3,37,80134.30621537648
1,3,37,1.1816909715991826
1,3,37,2427338304.168915
1,3,37,20514382.391136378
1,3,37,14000.50578482824
1,3,37,201.0
1,3,37,5937.900597623715
1,3,37,0.3560254819365064
1,3,37,126.16541337593473
1,3,37,64.04361701143016
1,3,37,-0.920053055754857
1,3,37,0.3637993784618911
1,3,37,35.0
1,3,38,4238.847316130107
1,3,38,0.7862020737519422
1,3,38,10.597118290325268
1,3,38,3659.726615323186
1,3,38,2657.0881213575253
1,3,38,0.7862020737519422
1,3,38,15.724041475038842
1,3,38,15.590327368300247
1,3,38,2.1052615157314323
1,3,38,9.99308100933024
1,3,38,18.0
1,3,38,49.0
1,3,38,97223.32298030869
1,3,38,242.44019375000005
1,3,38,15.590327368300247
1,3,38,2363.500000000002
1,3,38,5.908750000000005
1,3,38,47.11036874041861
1,3,38,192.53030558293366
1,3,38,946870.9976414881
1,3,38,123.0866196280079
1,3,38,9480133.207188662
1,3,38,74063.54068116142
1,3,38,1.0967964895592683
1,3,38,2333755100.192155
1,3,38,18960266.414377324
1,3,38,15150.315931449899
1,3,38,215.0
1,3,38,5609.6220751884775
1,3,38,0.42398819147108
1,3,38,132.81061702888337
1,3,38,63.935442773382206
1,3,38,-0.9993881620713648
1,3,38,0.5294137031495447
1,3,38,44.0
1,3,39,6746.756371274092
1,3,39,-7.622547926248058
1,3,39,16.86689092818523
1,3,39,4667.987130759261
1,3,39,3465.575244314915
1,3,39,-7.622547926248058
1,3,39,152.45095852496115
1,3,39,23.420714965434225
1,3,39,2.7304908390885374
1,3,39,9.874406242173642
1,3,39,2.0
1,3,39,60.0
1,3,39,219411.9557968459
1,3,39,490.4266526041666
1,3,39,23.420714965434225
1,3,39,2541.999999999999
1,3,39,6.354999999999998
1,3,39,63.11036874041861
1,3,39,230.02639638747988
1,3,39,19463499.260761943
1,3,39,80.39636016398057
1,3,39,25629026.07482543
1,3,39,200226.76620957366
1,3,39,2.223896358442646
1,3,39,4120960821.9274287
1,3,39,51258052.14965086
1,3,39,6463.574727616483
1,3,39,214.0
1,3,39,11040.397186880165
1,3,39,0.18410892034624826
1,3,39,153.30630535659654
1,3,39,62.53105790425745
1,3,39,-1.1387625080484194
1,3,39,0.5000324989405721
1,3,39,25.0
1,3,40,5917.191418284693
1,3,40,8.251618740418603
1,3,40,14.792978545711733
1,3,40,4777.640068014317
1,3,40,3389.5113085287467
1,3,40,8.251618740418603
1,3,40,165.03237480837205
1,3,40,20.68683550117092
1,3,40,2.788838361933504
1,3,40,9.733238775704857
1,3,40,28.0
1,3,40,45.0
1,3,40,171178.06522100218
1,3,40,359.8559512152778
1,3,40,20.68683550117092
1,3,40,2238.1666666666656
1,3,40,5.595416666666664
1,3,40,72.27703540708524
1,3,40,230.60409561294819
1,3,40,1716469.975512939
1,3,40,122.93125350106106
1,3,40,16820286.584995277
1,3,40,131408.4889452756
1,3,40,1.0995166525681213
1,3,40,4135477828.281102
1,3,40,33640573.169990554
1,3,40,15112.093087342138
1,3,40,207.0
1,3,40,8543.047934122438
1,3,40,0.3212235153136255
1,3,40,156.65741311763801
1,3,40,62.436409536490366
1,3,40,-1.2173768802236753
1,3,40,0.4697569999877049
1,3,40,26.0
1,3,41,4205.148849770048
1,3,41,-0.8175479262480623
1,3,41,10.51287212442512
1,3,41,3430.455951190185
1,3,41,2325.208804827167
1,3,41,-0.8175479262480623
1,3,41,16.350958524961246
1,3,41,16.023821060613038
1,3,41,2.1237339409081093
1,3,41,11.225483822578024
1,3,41,8.0
1,3,41,56.0
1,3,41,102705.13655301838
1,3,41,256.0944567708334
1,3,41,16.023821060613038
1,3,41,2550.499999999999
1,3,41,6.376249999999998
1,3,41,51.77703540708529
1,3,41,200.56006392248807
1,3,41,1040901.0893243515
1,3,41,121.56252281592498
1,3,41,8957025.086328842
1,3,41,69976.75848694408
1,3,41,1.1218441158422512
1,3,41,2177677132.8393245
1,3,41,17914050.172657683
1,3,41,14777.44695337228
1,3,41,202.0
1,3,41,5798.667450846624
1,3,41,0.5060656735739
1,3,41,144.54433266580136
1,3,41,63.94389727744095
1,3,41,-0.9513640131388169
1,3,41,0.4332421189544787
1,3,41,42.0
1,3,42,4046.3562245784196
1,3,42,0.25828540708527586
1,3,42,10.115890561446049
1,3,42,3450.2087984265645
1,3,42,2546.4544552912425
1,3,42,0.25828540708527586
1,3,42,5.165708141705517
1,3,42,15.12384656061457
1,3,42,2.0814146889202525
1,3,42,8.279269067755697
1,3,42,9.0
1,3,42,48.0
1,3,42,91492.29391560527
1,3,42,228.66402343749996
1,3,42,15.12384656061457
1,3,42,2131.8333333333344
1,3,42,5.3295833333333364
1,3,42,62.44370207375198
1,3,42,168.82043504290965
1,3,42,1369960.0276416568
1,3,42,126.50417502068605
1,3,42,9177510.219871515
1,3,42,71699.29859274621
1,3,42,1.039209613352454
1,3,42,2321986718.217522
1,3,42,18355020.43974303
1,3,42,16003.306297664369
1,3,42,191.0
1,3,42,4846.716645377802
1,3,42,0.3437083630016429
1,3,42,114.81432941821234
1,3,42,64.05311679691768
1,3,42,-0.8916922799416999
1,3,42,0.2882508655404675
1,3,42,34.0
1,3,43,3703.4554577584486
1,3,43,1.4091187404186092
1,3,43,9.258638644396122
1,3,43,3001.609565246538
1,3,43,1914.8638633725238
1,3,43,1.4091187404186092
1,3,43,28.182374808372185
1,3,43,13.633095562551246
1,3,43,2.081364952546976
1,3,43,9.334291781555452
1,3,43,16.0
1,3,43,42.0
1,3,43,74344.51784706178
1,3,43,183.8756789930555
1,3,43,13.633095562551246
1,3,43,2219.166666666665
1,3,43,5.547916666666663
1,3,43,66.61036874041861
1,3,43,176.53899196339532
1,3,43,465490.7789975684
1,3,43,128.92430900016637
1,3,43,6811569.689828414
1,3,43,53215.38820178448
1,3,43,1.0010852858323034
1,3,43,1756353830.9352117
1,3,43,13623139.379656827
1,3,43,16621.47745117038
1,3,43,206.0
1,3,43,4053.058477048896
1,3,43,0.5056437446122621
1,3,43,122.46296095349875
1,3,43,63.75631640033589
1,3,43,-1.0647802188093194
1,3,43,0.5494482354377352
1,3,43,49.0
1,3,44,3572.9777288792243
1,3,44,0.828702073751941
1,3,44,8.93244432219806
1,3,44,2836.6048009602273
1,3,44,1609.0582105084636
1,3,44,0.828702073751941
1,3,44,16.574041475038822
1,3,44,12.67823133977364
1,3,44,2.003622729478856
1,3,44,9.328188849528921
1,3,44,11.0
1,3,44,52.0
1,3,44,64295.019961927406
1,3,44,160.05080277777776
1,3,44,12.67823133977364
1,3,44,2308.499999999998
1,3,44,5.771249999999996
1,3,44,57.11036874041861
1,3,44,135.4419979354425
1,3,44,586726.4819242491
1,3,44,127.85085705474211
1,3,44,4280901.65926194
1,3,44,33444.54421298391
1,3,44,1.0180883584812275
1,3,44,1094633892.2074132
1,3,44,8561803.31852388
1,3,44,16345.841649632099
1,3,44,202.0
1,3,44,3586.4204101645023
1,3,44,0.4860615985679028
1,3,44,103.30576870189554
1,3,44,63.86804347724469
1,3,44,-0.5610386709237073
1,3,44,0.27220591960424473
1,3,44,46.0
1,3,45,6565.224571580688
1,3,45,-1.1250479262480684
1,3,45,16.413061428951718
1,3,45,5847.579682603063
1,3,45,4874.320011868946
1,3,45,-1.1250479262480684
1,3,45,22.500958524961366
1,3,45,26.15419486529135
1,3,45,2.40453557256183
1,3,45,10.016819606086845
1,3,45,61.0
1,3,45,47.0
1,3,45,273616.76362065296
1,3,45,682.7761762152774
1,3,45,26.15419486529135
1,3,45,2364.3333333333358
1,3,45,5.91083333333334
1,3,45,57.94370207375198
1,3,45,244.893952938742
1,3,45,5311084.0712693175
1,3,45,115.31917145394006
1,3,45,24845672.13285686
1,3,45,194106.81353794422
1,3,45,1.2393438133088408
1,3,45,5730364649.154602
1,3,45,49691344.26571372
1,3,45,13298.511304823223
1,3,45,208.0
1,3,45,15806.589963566148
1,3,45,0.20131808646498753
1,3,45,161.2298016157825
1,3,45,63.90151435030876
1,3,45,-1.3697611177473112
1,3,45,1.0024809569826214
1,3,45,30.0
1,3,46,6072.2881709674775
1,3,46,3.4749520737519446
1,3,46,15.180720427418693
1,3,46,5329.622927919004
1,3,46,4125.318308528364
1,3,46,3.4749520737519446
1,3,46,69.4990414750389
1,3,46,21.81799579137307
1,3,46,2.4299674306687726
1,3,46,10.566540034924548
1,3,46,70.0
1,3,46,50.0
1,3,46,190409.9761409492
1,3,46,463.94964843750057
1,3,46,21.81799579137307
1,3,46,2427.6666666666647
1,3,46,6.0691666666666615
1,3,46,53.27703540708529
1,3,46,217.17011277914932
1,3,46,3050003.012836035
1,3,46,127.03311812225792
1,3,46,13913636.947296955
1,3,46,108700.28865075746
1,3,46,1.0309497289551013
1,3,46,3534985371.6723723
1,3,46,27827273.89459391
1,3,46,16137.413099863534
1,3,46,195.0
1,3,46,10530.515854829728
1,3,46,0.28170220231354287
1,3,46,156.89820185363882
1,3,46,63.41512764721925
1,3,46,-1.0694981855657104
1,3,46,0.4827839930427371
1,3,46,28.0
1,3,47,6934.751917049918
1,3,47,1.9524520737519402
1,3,47,17.336879792624796
1,3,47,5945.767013402741
1,3,47,4606.036941788445
1,3,47,1.9524520737519402
1,3,47,39.049041475038806
1,3,47,23.535233180725697
1,3,47,2.7592429559390093
1,3,47,8.788492925903762
1,3,47,75.0
1,3,47,45.0
1,3,47,221562.88034845275
1,3,47,550.0951317708336
1,3,47,23.535233180725697
1,3,47,2181.833333333333
1,3,47,5.454583333333333
1,3,47,62.44370207375198
1,3,47,201.11035090899722
1,3,47,4879602.00114132
1,3,47,127.02684176853046
1,3,47,16446532.149839638
1,3,47,128488.53242062217
1,3,47,1.0312865123734214
1,3,47,4178302074.0774574
1,3,47,32893064.299679276
1,3,47,16135.818529687274
1,3,47,189.0
1,3,47,11803.187672606466
1,3,47,0.1893944457675609
1,3,47,142.9690409754073
1,3,47,63.687382456136746
1,3,47,-1.0841340531330512
1,3,47,0.5310969322595616
1,3,47,23.0
1,3,48,5070.097992931415
1,3,48,-6.674631259581404
1,3,48,12.675244982328538
1,3,48,3933.5431186233527
1,3,48,3243.89568520317
1,3,48,-6.674631259581404
1,3,48,133.4926251916281
1,3,48,15.896091577849607
1,3,48,2.5783827378301547
1,3,48,8.974161523436766
1,3,48,3.0
1,3,48,45.0
1,3,48,101074.29098055247
1,3,48,208.13502500000007
1,3,48,15.896091577849607
1,3,48,2099.4999999999986
1,3,48,5.248749999999997
1,3,48,25.943702073751922
1,3,48,176.44863202340375
1,3,48,11510722.722963061
1,3,48,65.08466430001312
1,3,48,11525970.194814859
1,3,48,90046.64214699109
1,3,48,2.992734729496998
1,3,48,1500327801.7229638
1,3,48,23051940.389629718
1,3,48,4236.013527045402
1,3,48,177.0
1,3,48,5391.45773166192
1,3,48,0.3565133956322684
1,3,48,118.24272030047918
1,3,48,62.31535576785725
1,3,48,-0.8832760935122996
1,3,48,0.35553013825797264
1,3,48,19.0
1,3,49,4717.27159431947
1,3,49,3.1716187404186083
1,3,49,11.793178985798674
1,3,49,4109.051660332517
1,3,49,3387.898766820352
1,3,49,3.1716187404186083
1,3,49,63.43237480837216
1,3,49,16.378036104791445
1,3,49,2.306004102315396
1,3,49,9.357205566718212
1,3,49,29.0
1,3,49,51.0
1,3,49,107296.02665994085
1,3,49,258.1809012152779
1,3,49,16.378036104791445
1,3,49,2263.4999999999995
1,3,49,5.658749999999999
1,3,49,43.11036874041861
1,3,49,175.95913447177517
1,3,49,1897519.4387593605
1,3,49,128.94496387643701
1,3,49,9331338.290090516
1,3,49,72901.08039133216
1,3,49,1.0007791987785446
1,3,49,2406458157.4690704
1,3,49,18662676.580181032
1,3,49,16626.803709095646
1,3,49,184.0
1,3,49,5812.105816454143
1,3,49,0.35106765382525557
1,3,49,119.54192007263767
1,3,49,63.274577223049626
1,3,49,-0.9524661834370759
1,3,49,0.4754728112918994
1,3,49,38.0
1,3,50,4194.2124491568375
1,3,50,-0.2925479262480565
1,3,50,10.485531122892095
1,3,50,3431.0577215444464
1,3,50,2323.521970594033
1,3,50,-0.2925479262480565
1,3,50,5.850958524961129
1,3,50,15.234317280548867
1,3,50,2.2141883610545174
1,3,50,10.790874962492177
1,3,50,4.0
1,3,50,64.0
1,3,50,92833.76920177192
1,3,50,231.99883871527788
1,3,50,15.234317280548867
1,3,50,2610.833333333334
1,3,50,6.527083333333335
1,3,50,55.77703540708529
1,3,50,194.79279473236417
1,3,50,2220544.738363784
1,3,50,126.85025184077271
1,3,50,9692233.25820367
1,3,50,75720.57232971617
1,3,50,1.033949080979422
1,3,50,2458924459.4052973
1,3,50,19384466.51640734
1,3,50,16090.986392067462
1,3,50,193.0
1,3,50,5088.770142368091
1,3,50,0.503541806048819
1,3,50,132.59184186834182
1,3,50,64.05450230473204
1,3,50,-0.8023298893747804
1,3,50,0.31771102773699134
1,3,50,38.0
1,3,51,5265.527965593552
1,3,51,4.494952073751943
1,3,51,13.16381991398388
1,3,51,4236.085067013684
1,3,51,2488.110264452827
1,3,51,4.494952073751943
1,3,51,89.89904147503886
1,3,51,17.999011032231255
1,3,51,2.3882302566291385
1,3,51,8.894724483784719
1,3,51,38.0
1,3,51,53.0
1,3,51,129585.75925535298
1,3,51,303.75980399305564
1,3,51,17.999011032231255
1,3,51,2126.666666666667
1,3,51,5.316666666666667
1,3,51,33.44370207375192
1,3,51,170.60960357697783
1,3,51,1780952.175734973
1,3,51,123.59893531319383
1,3,51,9356051.915339215
1,3,51,73094.15558858762
1,3,51,1.088102934096494
1,3,51,2312796110.9417896
1,3,51,18712103.83067843
1,3,51,15276.696810555073
1,3,51,162.0
1,3,51,6622.9367544427805
1,3,51,0.2950245447358836
1,3,51,122.29881474975996
1,3,51,62.94681986478225
1,3,51,-1.0592880457156242
1,3,51,0.6854971211816566
1,3,51,17.0
1,3,52,7566.59799293141
1,3,52,-10.66171459291469
1,3,52,18.916494982328526
1,3,52,6578.256864705809
1,3,52,5715.289237913543
1,3,52,-10.66171459291469
1,3,52,213.23429185829377
1,3,52,25.343673949844927
1,3,52,2.9498942266707084
1,3,52,8.294080485165466
1,3,52,9.0
1,3,52,39.0
1,3,52,256920.72371041935
1,3,52,528.6296512152776
1,3,52,25.343673949844927
1,3,52,2035.8333333333335
1,3,52,5.089583333333334
1,3,52,35.27703540708529
1,3,52,199.85061977632554
1,3,52,31562810.928724248
1,3,52,60.10695389194912
1,3,52,29321100.07547324
1,3,52,229071.0943396347
1,3,52,3.3308925535171636
1,3,52,3524804020.5953918
1,3,52,58642200.15094648
1,3,52,3612.8459061688973
1,3,52,176.0
1,3,52,14027.607186066398
1,3,52,0.14518536276497027
1,3,52,136.94283433089868
1,3,52,61.62900208163668
1,3,52,-1.1357303678706077
1,3,52,0.5708155030549783
1,3,52,12.0
1,4,0,3690.000000000005
1,4,0,0.6674501567004991
1,4,0,9.225000000000012
1,4,0,3294.5816596652858
1,4,0,2892.1607566180282
1,4,0,0.6674501567004991
1,4,0,13.349003134009982
1,4,0,13.505788501417188
1,4,0,1.9917411408237378
1,4,0,5.7188552114028175
1,4,0,20.0
1,4,0,29.0
1,4,0,72962.52921800509
1,4,0,181.96083333333306
1,4,0,13.505788501417188
1,4,0,1830.1666666666679
1,4,0,4.57541666666667
1,4,0,42.284116823367185
1,4,0,128.603659295483
1,4,0,1859476.2315508178
1,4,0,127.28083267999249
1,4,0,8711137.857396396
1,4,0,68055.76451090934
1,4,0,1.027071999064022
1,4,0,2217521760.159238
1,4,0,17422275.71479279
1,4,0,16200.410367712244
1,4,0,226.0
1,4,0,4123.1606587919505
1,4,0,0.2714588297008091
1,4,0,89.61805949931582
1,4,0,63.88645120550437
1,4,0,-1.5012033480811136
1,4,0,0.8989796276764752
1,4,0,51.0
1,4,1,3476.416096552587
1,4,1,-0.833383176632836
1,4,1,8.691040241381469
1,4,1,3118.012855904475
1,4,1,2667.0876311262386
1,4,1,-0.833383176632836
1,4,1,16.66766353265672
1,4,1,12.930660125032077
1,4,1,1.9835220063736445
1,4,1,5.571308076584038
1,4,1,13.0
1,4,1,16.0
1,4,1,66880.78850763783
1,4,1,166.50744375000025
1,4,1,12.930660125032077
1,4,1,1720.833333333335
1,4,1,4.3020833333333375
1,4,1,36.6174501567005
1,4,1,118.78951008656469
1,4,1,1737174.8016950437
1,4,1,128.73409724274634
1,4,1,7503733.314585415
1,4,1,58622.91652019855
1,4,1,1.0041630783416462
1,4,1,1931972668.4069483
1,4,1,15007466.62917083
1,4,1,16572.46779290487
1,4,1,202.0
1,4,1,3759.6002664603607
1,4,1,0.23574526466652432
1,4,1,81.88428579176013
1,4,1,63.79892498608925
1,4,1,-1.4466065154093164
1,4,1,1.0186822295702276
1,4,1,45.0
1,4,2,3269.7729345869407
1,4,2,-0.04296650996616819
1,4,2,8.174432336467351
1,4,2,2893.6840101353887
1,4,2,2497.394675535167
1,4,2,-0.04296650996616819
1,4,2,0.8593301993233639
1,4,2,11.976768663292882
1,4,2,1.9383530365932922
1,4,2,5.087366752398116
1,4,2,13.0
1,4,2,12.0
1,4,2,57377.19504561374
1,4,2,143.4411414930555
1,4,2,11.976768663292882
1,4,2,1686.166666666668
1,4,2,4.215416666666671
1,4,2,38.284116823367185
1,4,2,103.55730186242508
1,4,2,1935782.0815973664
1,4,2,128.67763600964543
1,4,2,6449208.894465847
1,4,2,50384.44448801443
1,4,2,1.0049982239579176
1,4,2,1659737909.344488
1,4,2,12898417.788931694
1,4,2,16557.934009030796
1,4,2,226.0
1,4,2,3216.7312721563517
1,4,2,0.2522532314528467
1,4,2,71.23327704504541
1,4,2,64.10590507600534
1,4,2,-1.4788110001577757
1,4,2,0.8931154920495958
1,4,2,59.0
1,4,3,2811.211395612385
1,4,3,-0.04546650996616762
1,4,3,7.028028489030962
1,4,3,2289.198539707911
1,4,3,1501.5854376876023
1,4,3,-0.04546650996616762
1,4,3,0.9093301993233524
1,4,3,10.91383094604302
1,4,3,1.781780367318809
1,4,3,4.875825087800853
1,4,3,12.0
1,4,3,8.0
1,4,3,47644.682367522524
1,4,3,119.10963871527767
1,4,3,10.91383094604302
1,4,3,1595.4999999999986
1,4,3,3.9887499999999965
1,4,3,53.6174501567005
1,4,3,85.25509237143328
1,4,3,363046.3108620118
1,4,3,122.77524144922137
1,4,3,3491387.403056702
1,4,3,27276.464086380485
1,4,3,1.1021975610624561
1,4,3,857311862.8061131
1,4,3,6982774.806113404
1,4,3,15073.759912914606
1,4,3,206.0
1,4,3,2449.942293188308
1,4,3,0.28189001265563907
1,4,3,67.9358116088893
1,4,3,64.10378648751795
1,4,3,-1.6448508934729436
1,4,3,1.1105692644100489
1,4,3,54.0
1,4,4,4364.8444422213925
1,4,4,-6.088799843299504
1,4,4,10.912111105553482
1,4,4,3607.5821564309913
1,4,4,3204.0286134556895
1,4,4,-6.088799843299504
1,4,4,121.77599686599008
1,4,4,15.68419365413393
1,4,4,2.226191419374202
1,4,4,6.078732481576033
1,4,4,10.0
1,4,4,32.0
1,4,4,98397.57223215
1,4,4,208.92044704861087
1,4,4,15.68419365413393
1,4,4,1932.666666666666
1,4,4,4.831666666666665
1,4,4,43.784116823367185
1,4,4,137.03613956494132
1,4,4,5542568.837675971
1,4,4,98.91340927592805
1,4,4,11790116.363282429
1,4,4,92110.28408814398
1,4,4,1.614551439690275
1,4,4,2332401210.5043426
1,4,4,23580232.726564858
1,4,4,9783.862534587248
1,4,4,230.0
1,4,4,5106.549461608861
1,4,4,0.264428701641813
1,4,4,95.35493988686854
1,4,4,62.077916080160854
1,4,4,-1.6020842973226472
1,4,4,1.130397601213453
1,4,4,42.0
1,4,5,3179.662252450799
1,4,5,2.3332834900338306
1,4,5,7.949155631126997
1,4,5,2768.500036674187
1,4,5,2342.2287540842417
1,4,5,2.3332834900338306
1,4,5,46.66566980067661
1,4,5,11.752765160939695
1,4,5,1.8706179593868364
1,4,5,4.767126418638778
1,4,5,18.0
1,4,5,11.0
1,4,5,55250.99557127914
1,4,5,132.68327708333337
1,4,5,11.752765160939695
1,4,5,1607.8333333333353
1,4,5,4.019583333333339
1,4,5,37.1174501567005
1,4,5,102.39901969819333
1,4,5,997869.4702241684
1,4,5,124.01933360143728
1,4,5,6478753.7427425
1,4,5,50615.26361517578
1,4,5,1.0809361204748498
1,4,5,1606981443.485485
1,4,5,12957507.485485
1,4,5,15380.79510694459
1,4,5,209.0
1,4,5,3052.1934284454696
1,4,5,0.2487228898385861
1,4,5,69.83371236000734
1,4,5,63.05396851473388
1,4,5,-1.3636030889475304
1,4,5,0.6107733395820368
1,4,5,46.0
1,4,6,4926.14985663783
1,4,6,-4.25671650996618
1,4,6,12.315374641594577
1,4,6,4128.064279522376
1,4,6,3180.2219741948097
1,4,6,-4.25671650996618
1,4,6,85.13433019932361
1,4,6,16.3593006600254
1,4,6,2.4759231422131798
1,4,6,5.256905921918517
1,4,6,7.0
1,4,6,18.0
1,4,6,107050.68723404301
1,4,6,249.507082638889
1,4,6,16.3593006600254
1,4,6,1725.999999999999
1,4,6,4.314999999999998
1,4,6,33.784116823367185
1,4,6,139.06316936203177
1,4,6,3709072.7651990415
1,4,6,126.7749670816209
1,4,6,11834388.089948863
1,4,6,92456.15695272549
1,4,6,1.0353467480707272
1,4,6,3000608321.068787
1,4,6,23668776.179897726
1,4,6,16071.892278546064
1,4,6,220.0
1,4,6,5759.624603203574
1,4,6,0.175440396353867
1,4,6,91.64781809804313
1,4,6,62.636049386378225
1,4,6,-1.5044141946696468
1,4,6,0.9155766715706111
1,4,6,27.0
1,4,7,6327.825498432986
1,4,7,-0.7483831766328465
1,4,7,15.819563746082466
1,4,7,5375.115776488647
1,4,7,4246.167317930548
1,4,7,-0.7483831766328465
1,4,7,14.967663532656928
1,4,7,19.21262226928954
1,4,7,2.895028843872917
1,4,7,5.1882549492087815
1,4,7,34.0
1,4,7,15.0
1,4,7,147649.94178496016
1,4,7,368.5647770833337
1,4,7,19.21262226928954
1,4,7,1735.999999999999
1,4,7,4.339999999999998
1,4,7,45.450783490033814
1,4,7,134.75096125088487
1,4,7,4498777.687513363
1,4,7,126.02047486654082
1,4,7,14919027.36902338
1,4,7,116554.90132049516
1,4,7,1.0475004693155592
1,4,7,3760205827.1824913
1,4,7,29838054.73804676
1,4,7,15881.160085588448
1,4,7,238.0
1,4,7,8328.989371210151
1,4,7,0.12356150153769938
1,4,7,89.85894367329286
1,4,7,63.85821357892325
1,4,7,-1.4884242979988471
1,4,7,0.9090393375352452
1,4,7,20.0
1,4,8,6170.010115356657
1,4,8,4.241200156700483
1,4,8,15.425025288391641
1,4,8,5465.674538241205
1,4,8,5149.6203839435875
1,4,8,4.241200156700483
1,4,8,84.82400313400964
1,4,8,21.797232386399337
1,4,8,2.5077246463941547
1,4,8,6.689877097780117
1,4,8,55.0
1,4,8,38.0
1,4,8,190047.73588267845
1,4,8,457.1315609374994
1,4,8,21.797232386399337
1,4,8,2082.4999999999995
1,4,8,5.206249999999999
1,4,8,57.78411682336713
1,4,8,193.24471916195102
1,4,8,5571669.854184439
1,4,8,126.44135469659913
1,4,8,23191710.40995165
1,4,8,181185.23757774726
1,4,8,1.0407923900079619
1,4,8,5864782563.931014
1,4,8,46383420.8199033
1,4,8,15987.416177511192
1,4,8,244.0
1,4,8,10840.719858652094
1,4,8,0.19754222748098002
1,4,8,128.8088666144786
1,4,8,63.0695409053195
1,4,8,-1.7508225601444491
1,4,8,1.1633770918108333
1,4,8,42.0
1,4,9,4005.923931452928
1,4,9,-1.5550498432995028
1,4,9,10.014809828632321
1,4,9,3544.986573981448
1,4,9,2976.161124891564
1,4,9,-1.5550498432995028
1,4,9,31.100996865990055
1,4,9,15.347206817479167
1,4,9,2.078608686487393
1,4,9,6.3241480241760915
1,4,9,18.0
1,4,9,33.0
1,4,9,94214.7028393916
1,4,9,233.11857708333326
1,4,9,15.347206817479167
1,4,9,2000.3333333333355
1,4,9,5.000833333333339
1,4,9,40.950783490033814
1,4,9,132.32809219796565
1,4,9,1780075.7517045815
1,4,9,126.86129703434848
1,4,9,7955259.550996699
1,4,9,62150.465242161714
1,4,9,1.0339016425231964
1,4,9,2018429089.76866
1,4,9,15910519.101993399
1,4,9,16093.788685237196
1,4,9,249.0
1,4,9,5363.261326005382
1,4,9,0.27367462028167744
1,4,9,96.63526284752537
1,4,9,63.60929449492578
1,4,9,-1.5457412527422163
1,4,9,1.1117334721503425
1,4,9,76.0
1,4,10,3611.0905981195933
1,4,10,0.11203349003383195
1,4,10,9.027726495298984
1,4,10,3171.373041274917
1,4,10,2652.595594385607
1,4,10,0.11203349003383195
1,4,10,2.2406698006766392
1,4,10,14.224351476970373
1,4,10,1.9410925533930432
1,4,10,6.394382150410742
1,4,10,21.0
1,4,10,36.0
1,4,10,80932.86997615569
1,4,10,202.3196234375001
1,4,10,14.224351476970373
1,4,10,1959.1666666666663
1,4,10,4.897916666666666
1,4,10,58.78411682336713
1,4,10,131.09033260388554
1,4,10,2194543.3401848413
1,4,10,128.99766390109298
1,4,10,9308280.86942959
1,4,10,72720.94429241867
1,4,10,1.0000048421724994
1,4,10,2401492974.183304
1,4,10,18616561.73885918
1,4,10,16640.397291939345
1,4,10,222.0
1,4,10,4359.553105612361
1,4,10,0.33463040127865534
1,4,10,93.1754510143232
1,4,10,64.08669275266429
1,4,10,-1.4933968035393315
1,4,10,0.9517655413571591
1,4,10,74.0
1,4,11,3270.0670934185778
1,4,11,-0.7333831766328326
1,4,11,8.175167733546445
1,4,11,2812.8875708474366
1,4,11,2284.8947590851185
1,4,11,-0.7333831766328326
1,4,11,14.667663532656654
1,4,11,12.179680946851665
1,4,11,1.9395690964899441
1,4,11,6.0583294406338055
1,4,11,17.0
1,4,11,41.0
1,4,11,59337.851186840584
1,4,11,147.80677708333334
1,4,11,12.179680946851665
1,4,11,1929.8333333333335
1,4,11,4.824583333333334
1,4,11,49.1174501567005
1,4,11,124.4111943727015
1,4,11,739786.8628223955
1,4,11,127.34943724582307
1,4,11,6600930.698950801
1,4,11,51569.77108555313
1,4,11,1.0261006752318411
1,4,11,1681249619.620124
1,4,11,13201861.397901602
1,4,11,16217.879166827828
1,4,11,235.0
1,4,11,3126.1437975657914
1,4,11,0.36383698800866526
1,4,11,86.21061896733873
1,4,11,63.852491817383566
